measure_name,value_set_name,value_set_oid,code,codeSystem,codeSystemName,codeSystemVersion,displayName
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.92,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for abnormality of pelvic organ, unspecified, second trimester"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.93,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for abnormality of pelvic organ, unspecified, third trimester"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.0XX0,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) central nervous system malformation in fetus, not applicable or unspecified"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.0XX1,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) central nervous system malformation in fetus, fetus 1"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.0XX2,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) central nervous system malformation in fetus, fetus 2"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.0XX3,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) central nervous system malformation in fetus, fetus 3"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.0XX4,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) central nervous system malformation in fetus, fetus 4"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.0XX5,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) central nervous system malformation in fetus, fetus 5"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.0XX9,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) central nervous system malformation in fetus, other fetus"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.1XX0,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) chromosomal abnormality in fetus, not applicable or unspecified"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.1XX1,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) chromosomal abnormality in fetus, fetus 1"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.1XX2,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) chromosomal abnormality in fetus, fetus 2"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.1XX3,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) chromosomal abnormality in fetus, fetus 3"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.1XX4,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) chromosomal abnormality in fetus, fetus 4"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.1XX5,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) chromosomal abnormality in fetus, fetus 5"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.1XX9,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) chromosomal abnormality in fetus, other fetus"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.2XX0,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) hereditary disease in fetus, not applicable or unspecified"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.2XX1,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) hereditary disease in fetus, fetus 1"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.2XX2,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) hereditary disease in fetus, fetus 2"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.2XX3,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) hereditary disease in fetus, fetus 3"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.2XX4,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) hereditary disease in fetus, fetus 4"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.2XX5,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) hereditary disease in fetus, fetus 5"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.2XX9,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) hereditary disease in fetus, other fetus"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.3XX0,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) damage to fetus from viral disease in mother, not applicable or unspecified"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.3XX1,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) damage to fetus from viral disease in mother, fetus 1"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.3XX2,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) damage to fetus from viral disease in mother, fetus 2"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.3XX3,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) damage to fetus from viral disease in mother, fetus 3"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.3XX4,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) damage to fetus from viral disease in mother, fetus 4"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.3XX5,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) damage to fetus from viral disease in mother, fetus 5"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.3XX9,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) damage to fetus from viral disease in mother, other fetus"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.4XX0,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) damage to fetus from alcohol, not applicable or unspecified"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.4XX1,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) damage to fetus from alcohol, fetus 1"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.4XX2,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) damage to fetus from alcohol, fetus 2"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.4XX3,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) damage to fetus from alcohol, fetus 3"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.4XX4,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) damage to fetus from alcohol, fetus 4"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.4XX5,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) damage to fetus from alcohol, fetus 5"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.4XX9,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) damage to fetus from alcohol, other fetus"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.5XX0,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) damage to fetus by drugs, not applicable or unspecified"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.5XX1,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) damage to fetus by drugs, fetus 1"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.5XX2,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) damage to fetus by drugs, fetus 2"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.5XX3,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) damage to fetus by drugs, fetus 3"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.5XX4,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) damage to fetus by drugs, fetus 4"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.5XX5,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) damage to fetus by drugs, fetus 5"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.5XX9,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) damage to fetus by drugs, other fetus"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.6XX0,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) damage to fetus by radiation, not applicable or unspecified"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.6XX1,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) damage to fetus by radiation, fetus 1"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.6XX2,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) damage to fetus by radiation, fetus 2"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.6XX3,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) damage to fetus by radiation, fetus 3"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.6XX4,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) damage to fetus by radiation, fetus 4"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.6XX5,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) damage to fetus by radiation, fetus 5"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.6XX9,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) damage to fetus by radiation, other fetus"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.7XX0,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) damage to fetus by other medical procedures, not applicable or unspecified"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.7XX1,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) damage to fetus by other medical procedures, fetus 1"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.7XX2,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) damage to fetus by other medical procedures, fetus 2"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.7XX3,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) damage to fetus by other medical procedures, fetus 3"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.7XX4,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) damage to fetus by other medical procedures, fetus 4"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.7XX5,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) damage to fetus by other medical procedures, fetus 5"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.7XX9,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) damage to fetus by other medical procedures, other fetus"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.8XX0,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for other (suspected) fetal abnormality and damage, not applicable or unspecified"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.8XX1,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for other (suspected) fetal abnormality and damage, fetus 1"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.8XX2,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for other (suspected) fetal abnormality and damage, fetus 2"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.8XX3,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for other (suspected) fetal abnormality and damage, fetus 3"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.8XX4,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for other (suspected) fetal abnormality and damage, fetus 4"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.8XX5,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for other (suspected) fetal abnormality and damage, fetus 5"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.8XX9,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for other (suspected) fetal abnormality and damage, other fetus"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.9XX0,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) fetal abnormality and damage, unspecified, not applicable or unspecified"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.9XX1,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) fetal abnormality and damage, unspecified, fetus 1"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.9XX2,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) fetal abnormality and damage, unspecified, fetus 2"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.9XX3,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) fetal abnormality and damage, unspecified, fetus 3"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.9XX4,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) fetal abnormality and damage, unspecified, fetus 4"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.9XX5,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) fetal abnormality and damage, unspecified, fetus 5"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.9XX9,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) fetal abnormality and damage, unspecified, other fetus"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O36.0110,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for anti-D [Rh] antibodies, first trimester, not applicable or unspecified"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O36.0111,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for anti-D [Rh] antibodies, first trimester, fetus 1"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O36.0112,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for anti-D [Rh] antibodies, first trimester, fetus 2"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O36.0113,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for anti-D [Rh] antibodies, first trimester, fetus 3"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O36.0114,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for anti-D [Rh] antibodies, first trimester, fetus 4"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O36.0115,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for anti-D [Rh] antibodies, first trimester, fetus 5"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O36.0119,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for anti-D [Rh] antibodies, first trimester, other fetus"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O36.0120,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for anti-D [Rh] antibodies, second trimester, not applicable or unspecified"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O36.0121,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for anti-D [Rh] antibodies, second trimester, fetus 1"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O36.0122,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for anti-D [Rh] antibodies, second trimester, fetus 2"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O36.0123,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for anti-D [Rh] antibodies, second trimester, fetus 3"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O36.0124,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for anti-D [Rh] antibodies, second trimester, fetus 4"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O36.0125,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for anti-D [Rh] antibodies, second trimester, fetus 5"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O36.0129,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for anti-D [Rh] antibodies, second trimester, other fetus"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O36.0130,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for anti-D [Rh] antibodies, third trimester, not applicable or unspecified"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O36.0131,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for anti-D [Rh] antibodies, third trimester, fetus 1"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O36.0132,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for anti-D [Rh] antibodies, third trimester, fetus 2"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O36.0133,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for anti-D [Rh] antibodies, third trimester, fetus 3"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O36.0134,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for anti-D [Rh] antibodies, third trimester, fetus 4"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O36.0135,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for anti-D [Rh] antibodies, third trimester, fetus 5"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O36.0139,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for anti-D [Rh] antibodies, third trimester, other fetus"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O36.0190,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for anti-D [Rh] antibodies, unspecified trimester, not applicable or unspecified"
